Id,Sales
6656,4090.4885
6657,7774.4956
6658,7461.4053
6659,4591.6377
6660,5559.291
6661,4755.136
6662,3916.365
6663,6211.745
6664,4904.225
6665,6423.2075
6666,4134.3296
6667,3925.7732
6668,6505.009
6669,3302.7346
6670,6521.049
6671,4238.7144
6672,5482.2285
6673,4433.5293
6674,4746.172
6675,6162.8413
6676,5590.1216
6677,5017.15
6678,6449.985
6679,4192.4873
6680,6762.6543
6681,5908.4043
6682,6770.802
6683,7175.2734
6684,7020.671
6685,2996.4185
6686,5095.395
6687,5904.7446
6688,4438.315
6689,7523.0444
6690,4249.409
6691,7019.3364
6692,8712.944
6693,6434.9453
6694,3348.8567
6695,7853.617
6696,7421.945
6697,5212.3306
6698,7168.4854
6699,8262.8
6700,4457.707
6701,5132.2417
6702,5725.097
6703,5128.6377
6704,5147.297
6705,5465.0005
6706,4015.687
6707,7101.179
6708,4882.6104
6709,6024.8643
6710,5503.697
6711,5570.5415
6712,6691.4927
6713,3924.6174
6714,6194.6978
6715,5640.462
6716,5262.721
6717,6067.04
6718,5276.445
6719,7415.938
6720,4514.9253
6721,4668.175
6722,4445.057
6723,5352.5884
6724,6569.9053
6725,4434.585
6726,4034.7397
6727,6970.4595
6728,9639.633
6729,4576.0757
6730,6003.7314
6731,4801.4053
6732,5792.6353
6733,4146.093
6734,3659.1372
6735,4964.1733
6736,5368.4497
6737,6141.528
6738,8626.591
6739,6774.0244
6740,4850.5396
6741,6770.9663
6742,4472.595
6743,3439.2434
6744,6844.071
6745,11066.005
6746,6163.94
6747,5681.226
6748,3905.2192
6749,5049.821
6750,7938.0317
6751,4970.225
6752,6075.3022
6753,4570.3857
6754,5147.9
6755,4875.9224
6756,4360.0493
6757,5367.3965
6758,3867.0786
6759,3657.4934
6760,4136.2354
6761,5537.565
6762,5756.4277
6763,3993.7751
6764,6286.5845
6765,5714.888
6766,5155.4087
6767,4320.414
6768,6397.277
6769,6463.5205
6770,4427.647
6771,3499.957
6772,10809.609
6773,4470.3335
6774,4120.715
6775,6035.092
6776,7300.8374
6777,6103.6816
6778,5253.268
6779,6600.058
6780,7777.3647
6781,11002.766
6782,4275.7847
6783,3544.221
6784,4230.2114
6785,6212.86
6786,4432.0586
6787,6958.0347
6788,6550.003
6789,5132.7104
6790,4170.3345
6791,5371.1147
6792,7493.444
6793,4227.0107
6794,4993.4556
6795,4500.036
6796,5104.0273
6797,7118.68
6798,5971.646
6799,6809.3867
6800,5369.2954
6801,3565.5825
6802,5045.3887
6803,5930.962
6804,7732.511
6805,5983.46
6806,5434.557
6807,4652.8096
6808,4299.542
6809,8136.407
6810,4168.1494
6811,8947.094
6812,4671.513
6813,3188.469
6814,5836.3765
6815,5578.2188
6816,5934.0024
6817,7271.289
6818,4212.874
6819,4077.5757
6820,4899.022
6821,5859.0176
6822,7282.696
6823,4094.8823
6824,5906.821
6825,5644.993
6826,5041.2227
6827,4448.647
6828,7638.477
6829,6346.016
6830,8756.93
6831,3564.7424
6832,5034.6074
6833,13983.939
6834,6813.1206
6835,4702.8022
6836,7773.4062
6837,5698.937
6838,3973.7368
6839,3870.117
6840,4176.67
6841,4823.293
6842,4971.052
6843,4008.4902
6844,4039.6575
6845,5966.1436
6846,5873.768
6847,20084.209
6848,4578.977
6849,4181.901
6850,5658.481
6851,7132.7295
6852,5606.472
6853,5242.226
6854,4994.438
6855,7530.5576
6856,6434.2993
6857,3358.3704
6858,4959.886
6859,5324.044
6860,6650.9346
6861,5335.063
6862,6773.4985
6863,3981.8503
6864,3940.5947
6865,4015.4436
6866,6775.7114
6867,9438.845
6868,7182.1987
6869,5693.8643
6870,4568.55
6871,4661.459
6872,3842.872
6873,6145.486
6874,6621.8066
6875,7561.5767
6876,4111.3267
6877,4654.6113
6878,4559.1445
6879,4078.8386
6880,8340.059
6881,5056.919
6882,3658.4136
6883,4336.588
6884,6437.1074
6885,3429.5496
6886,4931.308
6887,3164.397
6888,4679.0063
6889,4389.8374
6890,4734.122
6891,5181.975
6892,4563.1836
6893,4305.3574
6894,5698.421
6895,5131.225
6896,7108.1743
6897,4483.594
6898,6000.4214
6899,7562.4556
6900,8059.9785
6901,4992.1445
6902,5935.5483
6903,3548.5696
6904,4378.978
6905,5681.55
6906,5119.452
6907,6611.374
6908,5417.2017
6909,4404.646
6910,5085.81
6911,4989.019
6912,6362.674
6913,3269.2253
6914,10819.943
6915,4300.3076
6916,5158.193
6917,6976.466
6918,4550.3228
6919,4407.71
6920,4830.164
6921,5121.9062
6922,3975.6096
6923,4070.9
6924,5688.018
6925,6080.6187
6926,5994.676
6927,4367.197
6928,6841.691
6929,7630.674
6930,5832.889
6931,4642.3223
6932,4895.0977
6933,5952.3096
6934,5185.44
6935,5144.6636
6936,3882.613
6937,5564.209
6938,5205.6406
6939,5098.6807
6940,6078.607
6941,4559.1577
6942,4372.662
6943,4287.7783
6944,5902.73
6945,7478.5547
6946,4718.289
6947,3776.6978
6948,5223.15
6949,4694.5327
6950,3918.7156
6951,6550.7705
6952,4833.3193
6953,6757.525
6954,4565.5684
6955,4500.2646
6956,4646.233
6957,5912.5386
6958,6941.7627
6959,5634.2944
6960,5918.191
6961,4344.965
6962,6463.897
6963,4845.6865
6964,5074.0205
6965,6468.026
6966,4975.0566
6967,7657.817
6968,5402.909
6969,5180.001
6970,4534.303
6971,6229.507
6972,4897.154
6973,4928.1606
6974,3565.012
6975,5248.1626
6976,6094.4307
6977,4629.1094
6978,3957.8025
6979,6288.259
6980,5912.528
6981,4680.1465
6982,4847.0107
6983,4572.4565
6984,6353.9224
6985,5908.051
6986,5087.646
6987,4087.097
6988,4501.525
6989,4796.8213
6990,3161.3972
6991,5877.2124
6992,3582.8435
6993,6299.9375
6994,5534.311
6995,5530.9297
6996,6780.008
6997,4911.816
6998,3838.679
6999,9065.201
7000,5481.9746
7001,5614.741
7002,6901.0977
7003,3910.2678
7004,4596.347
7005,4560.419
7006,6879.591
7007,8880.4375
7008,5176.7324
7009,2726.3486
7010,4016.2773
7011,5854.756
7012,5718.65
7013,4147.9673
7014,5865.015
7015,4572.0757
7016,4892.4624
7017,3394.6543
7018,4616.863
7019,4719.128
7020,4647.0376
7021,5739.1675
7022,4962.1206
7023,5589.6777
7024,6151.4478
7025,7030.2686
7026,3501.3633
7027,7691.4893
7028,7268.635
7029,4292.332
7030,6757.2686
7031,3971.9026
7032,5184.897
7033,3109.4858
7034,5843.147
7035,3875.2966
7036,7992.34
7037,6137.3574
7038,5856.203
7039,7185.724
7040,4343.478
7041,6000.6763
7042,16511.48
7043,6626.121
7044,4719.884
7045,2347.358
7046,4756.5225
7047,7538.3975
7048,4583.266
7049,14616.363
7050,21815.447
7051,3386.5837
7052,4308.0825
7053,6899.522
7054,4467.7607
7055,6887.5713
7056,5052.4526
7057,5594.249
7058,5903.566
7059,5117.11
7060,4438.92
7061,6063.7734
7062,5868.0483
7063,4747.644
7064,4605.738
7065,5480.292
7066,3715.7417
7067,4181.2705
7068,6112.7373
7069,3952.9446
7070,4464.406
7071,5503.865
7072,5769.511
7073,5030.8447
7074,6001.502
7075,5529.446
7076,5605.2393
7077,5856.737
7078,6675.5654
7079,4739.535
7080,3014.555
7081,5083.632
7082,6541.151
7083,4667.9927
7084,4093.3916
7085,6593.2217
7086,4703.3496
7087,6540.2354
7088,6062.98
7089,4457.1865
7090,4456.8145
7091,4043.064
7092,6745.0757
7093,4347.7085
7094,6676.897
7095,13583.296
7096,5388.7407
7097,5341.042
7098,3865.5847
7099,4334.1533
7100,5323.71
7101,3455.7654
7102,5374.91
7103,8709.494
7104,4335.018
7105,14499.143
7106,12265.649
7107,3832.4358
7108,5098.3076
7109,5392.231
7110,5503.6406
7111,5012.8486
7112,7104.917
7113,5480.84
7114,7428.623
7115,4034.6792
7116,5730.96
7117,3744.0999
7118,6160.2812
7119,4612.678
7120,4329.9053
7121,5175.459
7122,8461.7
7123,5515.0303
7124,8018.6284
7125,4475.8535
7126,7652.0312
7127,5133.7217
7128,8133.7603
7129,5007.8945
7130,4191.0625
7131,4173.2695
7132,5753.97
7133,4606.9624
7134,5110.5474
7135,4627.482
7136,6175.676
7137,3359.9465
7138,7689.2837
7139,7106.574
7140,3702.8882
7141,10335.181
7142,14849.922
7143,4845.556
7144,4846.9253
7145,7221.576
7146,8070.3657
7147,9530.964
7148,4905.0337
7149,5618.996
7150,4462.066
7151,5953.4165
7152,4047.1523
7153,5142.8867
7154,4369.734
7155,4567.21
7156,5705.2817
7157,4637.677
7158,3687.257
7159,4808.038
7160,3117.7217
7161,3690.267
7162,4712.1357
7163,5331.089
7164,6032.1206
7165,5935.8784
7166,6199.712
7167,4679.377
7168,4649.3413
7169,10323.203
7170,5748.942
7171,4401.853
7172,3697.1506
7173,6627.3413
7174,4007.0403
7175,6154.5806
7176,3495.867
7177,4604.5
7178,5270.9956
7179,4443.0
7180,3698.339
7181,6003.1274
7182,7330.3003
7183,11240.0205
7184,5434.3945
7185,6504.542
7186,3167.5603
7187,4626.5015
7188,5280.425
7189,3519.992
7190,7863.27
7191,4620.8394
7192,4936.568
7193,6493.33
7194,9832.27
7195,6816.8784
7196,4244.9785
7197,3965.8276
7198,7747.354
7199,5012.6177
7200,5675.0645
7201,3883.6028
7202,5323.7275
7203,7825.5854
7204,3746.728
7205,6415.9873
7206,5211.154
7207,6031.214
7208,11037.865
7209,4617.7393
7210,11395.866
7211,4943.737
7212,4716.6772
7213,3594.6245
7214,5826.171
7215,4142.6274
7216,4322.4897
7217,5572.7217
7218,3869.127
7219,4045.812
7220,5305.052
7221,3185.5498
7222,6976.694
7223,4680.0464
7224,6952.7407
7225,6509.2783
7226,3599.3462
7227,8138.2104
7228,6284.2476
7229,4891.534
7230,4157.37
7231,4617.6313
7232,9352.507
7233,6337.7593
7234,4433.894
7235,5874.182
7236,5676.8906
7237,5329.12
7238,4534.0264
7239,6401.1494
7240,5793.038
7241,7442.688
7242,4692.9604
7243,6062.2236
7244,5296.474
7245,5163.9277
7246,4075.9177
7247,4255.12
7248,3535.8398
7249,3825.1917
7250,5699.5283
7251,7104.235
7252,7553.6113
7253,7178.3
7254,5965.184
7255,5446.2314
7256,4893.9316
7257,9665.102
7258,7305.4824
7259,4636.1553
7260,6877.1353
7261,6322.636
7262,4914.977
7263,4255.6343
7264,8329.644
7265,4219.7866
7266,5837.6094
7267,4759.4053
7268,2340.968
7269,8200.973
7270,4345.9585
7271,3752.9675
7272,4517.5366
7273,4571.883
7274,6687.9023
7275,5543.9897
7276,5009.495
7277,4955.6094
7278,3730.1616
7279,4080.2598
7280,3150.9502
7281,5243.215
7282,20447.514
7283,4569.0576
7284,4477.6333
7285,5642.787
7286,4549.8564
7287,4574.2617
7288,3913.7378
7289,4174.518
7290,5099.032
7291,4828.7876
7292,3202.7769
7293,5606.9985
7294,4160.032
7295,4254.318
7296,6518.52
7297,5795.353
7298,9671.599
7299,4559.404
7300,6134.309
7301,3824.7715
7302,5122.981
7303,14613.8
7304,6209.4824
7305,5408.5303
7306,4556.887
7307,3565.186
7308,4516.4453
7309,4471.434
7310,8378.684
7311,5213.7793
7312,5092.4863
7313,5250.9766
7314,3577.9597
7315,5228.276
7316,6432.0425
7317,4933.9146
7318,4703.115
7319,3764.9324
7320,4453.133
7321,4199.0
7322,8000.939
7323,6567.9966
7324,4978.395
7325,3740.2795
7326,5950.1074
7327,5488.7456
7328,3817.8416
7329,5947.376
7330,5648.774
7331,5071.07
7332,4739.875
7333,5593.4263
7334,4791.939
7335,4905.234
7336,6252.582
7337,4988.5225
7338,4478.7764
7339,6266.197
7340,4602.77
7341,3933.9326
7342,7592.824
7343,4400.5474
7344,3582.3833
7345,6703.6895
7346,6040.744
7347,7839.6294
7348,5020.223
7349,4908.2144
7350,4993.851
7351,6420.103
7352,4398.7456
7353,6012.1113
7354,3103.061
7355,5212.5996
7356,4737.291
7357,5169.175
7358,4012.9844
7359,5083.9097
7360,5749.342
7361,5331.526
7362,7752.1675
7363,4759.627
7364,5911.3506
7365,3637.0376
7366,5206.6553
7367,5067.2524
7368,5451.054
7369,6233.6245
7370,3626.9746
7371,10985.469
7372,5043.9287
7373,6132.8745
7374,4938.344
7375,3880.9023
7376,5264.611
7377,4560.5366
7378,6440.4995
7379,5294.1577
7380,5380.928
7381,5252.7773
7382,5528.4937
7383,4223.9146
7384,5931.7017
7385,4240.6904
7386,7492.8477
7387,7806.712
7388,6422.486
7389,4558.8057
7390,4381.6323
7391,3239.56
7392,3087.9163
7393,6786.9834
7394,4212.497
7395,6942.3027
7396,3318.6804
7397,4794.459
7398,4789.1675
7399,7557.977
7400,3548.1125
7401,3910.538
7402,4242.623
7403,6215.1567
7404,3948.4956
7405,5392.037
7406,5929.969
7407,9864.328
7408,5473.124
7409,5754.2773
7410,4894.623
7411,3968.1885
7412,3886.7246
7413,8078.06
7414,6799.815
7415,5878.7324
7416,20371.84
7417,4575.108
7418,4093.6326
7419,5581.9336
7420,5999.4175
7421,6247.283
7422,4678.98
7423,7020.242
7424,6057.648
7425,5976.662
7426,4764.221
7427,4079.1968
7428,4512.45
7429,3691.287
7430,4055.8337
7431,3832.1848
7432,6025.725
7433,14920.1
7434,4804.8706
7435,4837.5254
7436,5755.149
7437,3312.7114
7438,4764.439
7439,3720.5576
7440,6525.8145
7441,4696.2886
7442,5165.4736
7443,9723.525
7444,17001.377
7445,5038.9736
7446,5344.2407
7447,3742.5588
7448,5610.9014
7449,5424.936
7450,5609.0835
7451,4032.8015
7452,3359.4827
7453,5130.25
7454,4359.26
7455,5643.3643
7456,4869.423
7457,3894.6477
7458,5356.612
7459,6598.871
7460,5178.448
7461,3609.5825
7462,3424.3762
7463,5918.6284
7464,3758.456
7465,7033.795
7466,3856.8262
7467,3935.1394
7468,4624.105
7469,4133.2466
7470,3716.093
7471,4246.355
7472,4473.225
7473,7452.6226
7474,6125.7188
7475,4304.6914
7476,4462.4883
7477,5210.215
7478,5524.302
7479,4794.021
7480,4995.282
7481,4657.3857
7482,8179.1577
7483,4942.4614
7484,5031.662
7485,7437.273
7486,4051.0676
7487,6522.6396
7488,5089.0967
7489,10917.951
7490,4603.4614
7491,4059.3005
7492,4485.523
7493,4248.749
7494,7188.674
7495,11792.384
7496,3674.3994
7497,3542.0688
7498,6807.974
7499,5957.677
7500,5661.3286
7501,6558.7397
7502,4642.3447
7503,4143.3154
7504,4553.734
7505,7268.5117
7506,4741.424
7507,6350.3247
7508,6699.4785
7509,3877.075
7510,5459.034
7511,5190.524
7512,3957.522
7513,7597.7036
7514,7332.299
7515,4510.3374
7516,5345.221
7517,4675.455
7518,3772.8413
7519,6038.5103
7520,4747.553
7521,6172.481
7522,4051.8972
7523,3833.6797
7524,6443.424
7525,3186.9714
7526,6264.356
7527,4097.5957
7528,5345.9556
7529,4345.2026
7530,4544.0845
7531,5954.2593
7532,5371.384
7533,4869.484
7534,6201.901
7535,3986.201
7536,6571.9624
7537,5676.4624
7538,6477.578
7539,7051.515
7540,6979.747
7541,2915.3445
7542,4928.9014
7543,5655.6357
7544,4306.791
7545,7146.2427
7546,4061.5503
7547,6587.1577
7548,8373.109
7549,6239.7583
7550,3303.7852
7551,7450.0347
7552,7201.204
7553,5120.06
7554,6892.533
7555,7983.9355
7556,4389.895
7557,4968.8486
7558,5528.959
7559,4900.749
7560,4953.8345
7561,5299.5522
7562,3884.9304
7563,7103.5513
7564,4728.827
7565,5724.936
7566,5263.2085
7567,5422.916
7568,6495.2915
7569,3866.8062
7570,5909.64
7571,5429.028
7572,5106.695
7573,5891.7246
7574,5114.8115
7575,7262.1626
7576,4416.744
7577,4466.128
7578,4367.8257
7579,5211.1196
7580,6451.9277
7581,4367.203
7582,3951.564
7583,6818.5664
7584,9447.094
7585,4458.8794
7586,5774.049
7587,4690.676
7588,5522.0586
7589,4002.5015
7590,3597.057
7591,4841.6514
7592,5181.251
7593,5790.061
7594,8352.391
7595,6486.398
7596,4698.6562
7597,6535.923
7598,4377.366
7599,3409.147
7600,6510.5693
7601,10804.639
7602,5973.903
7603,5404.426
7604,3649.2656
7605,4833.731
7606,7401.4863
7607,4827.171
7608,5920.0254
7609,4458.1597
7610,5130.4443
7611,4712.369
7612,4250.819
7613,5199.476
7614,3716.9885
7615,3580.8613
7616,4051.621
7617,5395.563
7618,5449.3936
7619,3857.1274
7620,6126.074
7621,5542.887
7622,4969.752
7623,4199.322
7624,6213.943
7625,6202.7593
7626,4292.4727
7627,3422.6138
7628,10276.342
7629,4383.7275
7630,3943.0627
7631,5559.6265
7632,7104.4497
7633,5776.155
7634,5149.408
7635,6502.209
7636,7417.1484
7637,10235.503
7638,4109.1807
7639,3422.7063
7640,4123.12
7641,5974.467
7642,4242.536
7643,6745.276
7644,6265.37
7645,4954.274
7646,4042.3494
7647,5204.9106
7648,7378.9556
7649,4088.8904
7650,4797.8677
7651,4354.7476
7652,4990.8535
7653,6834.1416
7654,5699.204
7655,6574.9116
7656,5197.408
7657,3499.3647
7658,5004.356
7659,5701.336
7660,7448.7505
7661,5716.4653
7662,5264.4604
7663,4577.4893
7664,4149.9995
7665,7797.396
7666,4049.6235
7667,8740.689
7668,4485.518
7669,3152.1238
7670,5753.3857
7671,5426.0947
7672,5731.2773
7673,7040.574
7674,4084.9343
7675,3980.8555
7676,4784.487
7677,5671.3755
7678,6993.9863
7679,3988.032
7680,5757.436
7681,5291.02
7682,4955.0786
7683,4321.632
7684,7345.762
7685,6141.179
7686,8460.336
7687,3481.0693
7688,4830.034
7689,13836.778
7690,6723.0405
7691,4509.898
7692,7416.654
7693,5510.3203
7694,3859.385
7695,3761.9382
7696,3979.1362
7697,4724.006
7698,4667.6987
7699,3825.6606
7700,3863.3574
7701,5657.0703
7702,5722.7207
7703,19853.863
7704,4422.948
7705,4287.413
7706,5705.005
7707,7574.248
7708,5760.3354
7709,5544.186
7710,5414.984
7711,7620.89
7712,6551.546
7713,3372.8909
7714,5173.1636
7715,5477.123
7716,6887.6924
7717,5681.639
7718,6980.4004
7719,4007.3716
7720,4003.1423
7721,4128.4507
7722,7076.7715
7723,9793.248
7724,7251.535
7725,5998.5996
7726,4702.702
7727,4770.749
7728,3952.2622
7729,6391.0605
7730,6761.0024
7731,7788.1636
7732,4160.6113
7733,4901.2534
7734,4546.7393
7735,4143.4526
7736,8632.935
7737,5183.8354
7738,3706.2744
7739,4365.3125
7740,6651.4126
7741,3544.5864
7742,5073.5767
7743,3224.4648
7744,4772.56
7745,4335.726
7746,4864.0527
7747,5207.9014
7748,4677.094
7749,4485.987
7750,5906.934
7751,5016.153
7752,7158.1855
7753,4665.1704
7754,6249.769
7755,7589.9854
7756,8145.822
7757,5240.4966
7758,6100.466
7759,3664.8972
7760,4571.6567
7761,5945.446
7762,5237.1104
7763,6807.1724
7764,5435.592
7765,4572.8403
7766,5231.0273
7767,5191.133
7768,6398.5405
7769,3379.332
7770,11145.007
7771,4379.4766
7772,5403.3936
7773,7229.29
7774,4758.234
7775,4512.1797
7776,4943.2495
7777,5326.333
7778,4102.0854
7779,4140.601
7780,5886.6743
7781,6240.112
7782,6276.381
7783,4585.593
7784,7190.4424
7785,7820.966
7786,6141.845
7787,4753.9746
7788,4831.3574
7789,6231.761
7790,5407.7363
7791,5202.6074
7792,4039.4514
7793,5662.425
7794,5455.7993
7795,5230.7993
7796,6543.73
7797,4536.6934
7798,4504.056
7799,4372.4976
7800,5990.714
7801,7597.0137
7802,5024.7734
7803,3977.0952
7804,5392.052
7805,4680.435
7806,3942.193
7807,6749.0474
7808,4925.283
7809,6893.4746
7810,4756.9263
7811,4595.158
7812,4689.1807
7813,5977.3677
7814,7041.119
7815,5882.435
7816,6288.0835
7817,4430.5464
7818,6591.5815
7819,4939.4834
7820,5082.607
7821,6573.0938
7822,5086.7295
7823,7757.1323
7824,5541.5947
7825,5264.64
7826,4595.7944
7827,6442.3
7828,4793.9746
7829,5044.818
7830,3682.512
7831,5434.8657
7832,6201.604
7833,4862.844
7834,4091.7664
7835,6681.1304
7836,6157.764
7837,4889.6445
7838,5138.2656
7839,4832.0356
7840,6578.5425
7841,6130.789
7842,5206.9395
7843,4138.858
7844,4808.258
7845,4973.1255
7846,3267.4626
7847,6132.719
7848,3677.1743
7849,6411.127
7850,5799.033
7851,5840.2705
7852,6622.917
7853,4904.1577
7854,3930.0154
7855,9331.412
7856,5635.8022
7857,5643.6743
7858,7098.392
7859,3914.2434
7860,4670.339
7861,4737.841
7862,7023.183
7863,9224.066
7864,5255.0503
7865,2823.5889
7866,4123.2324
7867,5858.036
7868,5853.2935
7869,4099.9346
7870,6186.5215
7871,4833.3374
7872,5074.082
7873,3495.4333
7874,4718.6665
7875,4760.705
7876,4794.192
7877,6038.647
7878,5129.0796
7879,5825.137
7880,6089.4233
7881,7360.1826
7882,3540.7324
7883,7825.1577
7884,7399.831
7885,4374.159
7886,7075.4224
7887,4001.2324
7888,5422.346
7889,3173.4949
7890,5839.567
7891,3958.5532
7892,8208.717
7893,6400.787
7894,5773.226
7895,7299.3975
7896,4458.014
7897,5958.493
7898,16909.576
7899,6672.7764
7900,5018.2534
7901,2376.7712
7902,4903.136
7903,7653.903
7904,4744.7217
7905,14279.699
7906,21767.637
7907,3414.7515
7908,4498.3877
7909,6754.951
7910,4620.947
7911,7194.655
7912,5142.093
7913,5868.407
7914,5687.204
7915,5331.43
7916,4544.5527
7917,6298.216
7918,5810.4243
7919,4878.4736
7920,4710.1123
7921,5745.5244
7922,3793.313
7923,4260.677
7924,6380.896
7925,4003.3562
7926,4558.8906
7927,5813.094
7928,6037.968
7929,5114.249
7930,6168.356
7931,5778.583
7932,5697.324
7933,6554.0703
7934,6800.4
7935,4949.3057
7936,3018.6956
7937,5220.8184
7938,6945.308
7939,4636.2456
7940,4245.777
7941,6797.16
7942,4781.7036
7943,6705.6074
7944,6360.798
7945,4560.2275
7946,4647.523
7947,4209.6724
7948,6969.096
7949,4364.3677
7950,6725.326
7951,13866.574
7952,5546.321
7953,5407.265
7954,3878.4653
7955,4476.5083
7956,5484.9023
7957,3509.3108
7958,5623.154
7959,8939.331
7960,4486.392
7961,15526.219
7962,12452.909
7963,3816.4316
7964,5250.694
7965,5436.768
7966,5774.7314
7967,5279.4463
7968,7273.3345
7969,5603.525
7970,7603.5225
7971,4145.644
7972,5847.09
7973,3782.3716
7974,6391.5513
7975,4607.67
7976,4455.088
7977,5349.709
7978,8403.559
7979,5792.796
7980,8270.215
7981,4606.453
7982,8128.754
7983,5306.351
7984,8309.275
7985,4969.6313
7986,4293.9844
7987,4269.292
7988,5670.196
7989,4634.2886
7990,5244.7134
7991,4659.125
7992,6426.8403
7993,3391.4685
7994,7858.6255
7995,7361.652
7996,3888.2466
7997,10530.523
7998,15128.702
7999,4862.5693
8000,4919.467
8001,7606.153
8002,8335.04
8003,9769.873
8004,5224.8374
8005,5977.0117
8006,4552.203
8007,5795.8154
8008,4157.2173
8009,5419.8755
8010,4418.3228
8011,4765.84
8012,5877.1025
8013,4860.048
8014,3829.5972
8015,4785.849
8016,3179.2659
8017,3804.1775
8018,4787.8223
8019,5470.389
8020,5889.285
8021,6085.9062
8022,6362.507
8023,4728.959
8024,4757.2246
8025,10550.195
8026,5995.294
8027,4486.961
8028,3763.5234
8029,6709.9453
8030,4145.309
8031,6528.798
8032,3560.6665
8033,4705.3926
8034,5495.863
8035,4548.2476
8036,3779.0195
8037,6173.799
8038,7688.503
8039,11527.705
8040,5613.88
8041,6643.251
8042,3298.7288
8043,4860.965
8044,5477.696
8045,3566.0247
8046,7794.6504
8047,4766.002
8048,5272.4683
8049,6730.918
8050,10027.691
8051,6871.031
8052,4388.6455
8053,4017.046
8054,8515.441
8055,5044.592
8056,5835.456
8057,3930.2114
8058,5522.882
8059,8057.301
8060,3785.231
8061,6728.396
8062,5101.5674
8063,6119.541
8064,11276.879
8065,4581.71
8066,11626.727
8067,5064.125
8068,4980.475
8069,3715.5193
8070,6028.094
8071,4236.9795
8072,4364.0444
8073,5563.44
8074,3896.0112
8075,4212.5454
8076,5314.635
8077,3288.9922
8078,7134.5947
8079,4771.695
8080,7049.3604
8081,6770.534
8082,3671.2432
8083,8261.878
8084,6503.38
8085,5153.6533
8086,4222.0356
8087,4612.2188
8088,9620.251
8089,6737.9194
8090,4639.986
8091,6087.019
8092,5857.7593
8093,5579.755
8094,4686.4746
8095,6476.129
8096,6147.8916
8097,7554.712
8098,4821.9243
8099,6289.7534
8100,5503.5923
8101,5239.0083
8102,4094.732
8103,4314.6914
8104,3684.3005
8105,3822.1487
8106,5876.671
8107,7265.9194
8108,7871.105
8109,7261.749
8110,6075.7593
8111,5901.692
8112,5119.0117
8113,9767.984
8114,7596.0874
8115,4651.8765
8116,7042.2046
8117,6582.7896
8118,5107.83
8119,4569.89
8120,8554.481
8121,4346.56
8122,6163.4854
8123,4878.5884
8124,2438.983
8125,8270.101
8126,4522.8945
8127,3876.0562
8128,4650.3286
8129,4538.313
8130,7023.35
8131,5503.8735
8132,5135.1685
8133,5221.894
8134,3750.961
8135,4201.5713
8136,3259.566
8137,5422.9907
8138,21145.195
8139,4814.112
8140,4604.133
8141,5922.224
8142,4732.4683
8143,4773.0503
8144,3822.7559
8145,4336.654
8146,5276.024
8147,4965.6226
8148,3312.135
8149,5815.887
8150,4242.513
8151,4484.0938
8152,6973.316
8153,5880.319
8154,9958.009
8155,4714.084
8156,6192.0933
8157,3920.4443
8158,5437.9453
8159,14754.967
8160,6262.4624
8161,5605.694
8162,4595.6484
8163,3587.3047
8164,4647.331
8165,4522.3203
8166,8701.473
8167,5306.6753
8168,5390.4575
8169,5188.5938
8170,3634.6035
8171,5411.63
8172,6713.677
8173,5036.666
8174,4696.647
8175,3930.8252
8176,4723.722
8177,4209.2197
8178,8122.5967
8179,6791.24
8180,4976.5625
8181,3890.1035
8182,6152.164
8183,5650.9165
8184,3915.1074
8185,6156.7124
8186,5849.609
8187,5268.9077
8188,4811.238
8189,5931.285
8190,4896.9517
8191,5275.6006
8192,6526.387
8193,5108.6147
8194,4499.304
8195,6357.0312
8196,4697.8716
8197,4037.1055
8198,7912.077
8199,4480.9663
8200,3716.1707
8201,6985.8726
8202,6238.773
8203,8057.2134
8204,5162.4434
8205,5083.625
8206,5263.672
8207,6730.957
8208,4556.82
8209,6114.531
8210,3230.5503
8211,5528.7085
8212,4860.704
8213,5252.867
8214,4117.3584
8215,5352.7803
8216,5831.7036
8217,5437.1084
8218,7808.4077
8219,4715.63
8220,6076.8145
8221,3716.3862
8222,5406.0566
8223,5202.9204
8224,5497.869
8225,6313.4873
8226,3706.7239
8227,10658.522
8228,5192.185
8229,6521.3027
8230,5126.3394
8231,4031.0017
8232,5409.143
8233,4615.403
8234,6616.592
8235,5351.6016
8236,5584.6055
8237,5383.3765
8238,5825.045
8239,4173.248
8240,6097.639
8241,4411.133
8242,7679.4487
8243,8269.794
8244,6538.563
8245,4512.7837
8246,4496.999
8247,3304.4707
8248,3182.524
8249,7088.833
8250,4275.698
8251,7158.291
8252,3360.2588
8253,4893.4663
8254,4942.951
8255,7609.135
8256,3592.5896
8257,3987.105
8258,4428.562
8259,6360.96
8260,4002.8154
8261,5539.782
8262,6185.9575
8263,10156.636
8264,5425.6636
8265,5963.4097
8266,5058.512
8267,4105.7446
8268,3912.7493
8269,8542.419
8270,6980.409
8271,6696.7495
8272,21122.65
8273,4694.1963
8274,4205.3877
8275,5893.406
8276,6284.7095
8277,6288.291
8278,4611.2646
8279,7315.6597
8280,6432.5156
8281,6190.417
8282,4639.382
8283,4109.874
8284,4766.08
8285,3761.7659
8286,4228.8486
8287,4031.847
8288,6242.1714
8289,14844.545
8290,5093.8384
8291,4910.5425
8292,5924.6704
8293,3386.8318
8294,4912.954
8295,3790.2937
8296,6569.9136
8297,4732.1704
8298,5335.117
